1721,VAPA
1722,VAPB
1723,VARS
1724,VASN
1725,VASP
1726,VCAM1
1727,VEGFA
1728,VEZT
1729,VGLL4
1730,VIM
1731,VPRBP
1732,VPS37D
1733,VPS45
1734,VPS53
1735,VSNL1
1736,WAC
1737,WASF2
1738,WASF3
1739,WDR1
1740,WDR33
1741,WDR37
1742,WDR4
1743,WDR5
1744,WDR6
1745,WEE1
1746,WIPF1
1747,WISP2
1748,WNK1
1749,WNT1
1750,WNT3A
1751,WT1
1752,WTAP
1753,WWC1
1754,XIAP
1755,XPO6
1756,XPO7
1757,XPOT
1758,XRCC5
1759,XRCC6
1760,YAP1
1761,YBX1
1762,YRDC
1763,YTHDC1
1764,YWHAE
1765,YWHAQ
1766,YWHAZ
1767,YY1
1768,YY1AP1
1769,ZBED1
1770,ZBTB45
1771,ZBTB6
1772,ZC3H11A
1773,ZC3H7B
1774,ZDHHC4
1775,ZEB1
1776,ZEB2
1777,ZFP36
1778,ZFP91
1779,ZFPM2
1780,ZHX1
1781,ZMYND8
1782,ZNF202
1783,ZNF354A
1784,ZNF384
1785,ZNF559
1786,ZNF622
1787,ZNF638
1788,ZNF804A
1789,ZZEF1
